"","symbol","date"
"440","GOOG",2018-04-09 17:10:00
"441","GOOG",2018-04-09 17:15:00
"442","GOOG",2018-04-09 17:20:00
"443","GOOG",2018-04-09 17:25:00
"444","GOOG",2018-04-09 17:30:00
"445","GOOG",2018-04-09 17:35:00
"446","GOOG",2018-04-09 17:40:00
"447","GOOG",2018-04-09 17:45:00
"448","GOOG",2018-04-09 17:50:00
"449","GOOG",2018-04-09 17:55:00
"450","GOOG",2018-04-09 18:00:00
"451","GOOG",2018-04-09 18:05:00
"452","GOOG",2018-04-09 18:10:00
"453","GOOG",2018-04-09 18:15:00
"454","GOOG",2018-04-09 18:20:00
"455","GOOG",2018-04-09 18:25:00
"456","GOOG",2018-04-09 18:30:00
"457","GOOG",2018-04-09 18:35:00
"458","GOOG",2018-04-09 18:40:00
"459","GOOG",2018-04-09 18:45:00
"460","GOOG",2018-04-09 18:50:00
"461","GOOG",2018-04-09 18:55:00
"462","GOOG",2018-04-09 19:00:00
"463","GOOG",2018-04-09 19:05:00
"464","GOOG",2018-04-09 19:10:00
"465","GOOG",2018-04-09 19:15:00
"466","GOOG",2018-04-09 19:20:00
"467","GOOG",2018-04-09 19:25:00
"468","GOOG",2018-04-09 19:30:00
"469","GOOG",2018-04-09 19:35:00
"470","GOOG",2018-04-09 19:40:00
"471","GOOG",2018-04-09 19:45:00
"472","GOOG",2018-04-09 19:50:00
"473","GOOG",2018-04-09 19:55:00
"474","GOOG",2018-04-09 20:00:00
"475","GOOG",2018-04-10 13:30:00
"476","GOOG",2018-04-10 13:35:00
"477","GOOG",2018-04-10 13:40:00
"478","GOOG",2018-04-10 13:45:00
"479","GOOG",2018-04-10 13:50:00
"480","GOOG",2018-04-10 13:55:00
"481","GOOG",2018-04-10 14:00:00
"482","GOOG",2018-04-10 14:05:00
"483","GOOG",2018-04-10 14:10:00
"484","GOOG",2018-04-10 14:15:00
"485","GOOG",2018-04-10 14:20:00
"486","GOOG",2018-04-10 14:25:00
"487","GOOG",2018-04-10 14:30:00
"488","GOOG",2018-04-10 14:35:00
"489","GOOG",2018-04-10 14:40:00
"490","GOOG",2018-04-10 14:45:00
"491","GOOG",2018-04-10 14:50:00
"492","GOOG",2018-04-10 14:55:00
"493","GOOG",2018-04-10 15:00:00
"494","GOOG",2018-04-10 15:05:00
"495","GOOG",2018-04-10 15:10:00
"496","GOOG",2018-04-10 15:15:00
"497","GOOG",2018-04-10 15:20:00
"498","GOOG",2018-04-10 15:25:00
"499","GOOG",2018-04-10 15:30:00
"500","GOOG",2018-04-10 15:35:00
"501","GOOG",2018-04-10 15:40:00
"502","GOOG",2018-04-10 15:45:00
"503","GOOG",2018-04-10 15:50:00
"504","GOOG",2018-04-10 15:55:00
"505","GOOG",2018-04-10 16:00:00
"506","GOOG",2018-04-10 16:05:00
"507","GOOG",2018-04-10 16:10:00
"508","GOOG",2018-04-10 16:15:00
"509","GOOG",2018-04-10 16:20:00
"510","GOOG",2018-04-10 16:25:00
"511","GOOG",2018-04-10 16:30:00
"512","GOOG",2018-04-10 16:35:00
"513","GOOG",2018-04-10 16:40:00
"514","GOOG",2018-04-10 16:45:00
"515","GOOG",2018-04-10 16:50:00
"516","GOOG",2018-04-10 16:55:00
"517","GOOG",2018-04-10 17:00:00
"518","GOOG",2018-04-10 17:05:00
"519","GOOG",2018-04-10 17:10:00
"520","GOOG",2018-04-10 17:15:00
"521","GOOG",2018-04-10 17:20:00
"522","GOOG",2018-04-10 17:25:00
"523","GOOG",2018-04-10 17:30:00
"524","GOOG",2018-04-10 17:35:00
"525","GOOG",2018-04-10 17:40:00
"526","GOOG",2018-04-10 17:45:00
"527","GOOG",2018-04-10 17:50:00
"528","GOOG",2018-04-10 17:55:00
"529","GOOG",2018-04-10 18:00:00
"530","GOOG",2018-04-10 18:05:00
"531","GOOG",2018-04-10 18:10:00
"532","GOOG",2018-04-10 18:15:00
"533","GOOG",2018-04-10 18:20:00
"534","GOOG",2018-04-10 18:25:00
"535","GOOG",2018-04-10 18:30:00
"536","GOOG",2018-04-10 18:35:00
"537","GOOG",2018-04-10 18:40:00
"538","GOOG",2018-04-10 18:45:00
"539","GOOG",2018-04-10 18:50:00
"540","GOOG",2018-04-10 18:55:00
"541","GOOG",2018-04-10 19:00:00
"542","GOOG",2018-04-10 19:05:00
"543","GOOG",2018-04-10 19:10:00
"544","GOOG",2018-04-10 19:15:00
"545","GOOG",2018-04-10 19:20:00
"546","GOOG",2018-04-10 19:25:00
"547","GOOG",2018-04-10 19:30:00
"548","GOOG",2018-04-10 19:35:00
"549","GOOG",2018-04-10 19:40:00
"550","GOOG",2018-04-10 19:45:00
"551","GOOG",2018-04-10 19:50:00
"552","GOOG",2018-04-10 19:55:00
"553","GOOG",2018-04-10 20:00:00
"554","GOOG",2018-04-11 13:30:00
"555","GOOG",2018-04-11 13:35:00
"556","GOOG",2018-04-11 13:40:00
"557","GOOG",2018-04-11 13:45:00
"558","GOOG",2018-04-11 13:50:00
"559","GOOG",2018-04-11 13:55:00
"560","GOOG",2018-04-11 14:00:00
"561","GOOG",2018-04-11 14:05:00
"562","GOOG",2018-04-11 14:10:00
"563","GOOG",2018-04-11 14:15:00
"564","GOOG",2018-04-11 14:20:00
"565","GOOG",2018-04-11 14:25:00
"566","GOOG",2018-04-11 14:30:00
