Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-07-26 00:00:00-04:00,146.75532588057385,148.2993870088357,146.1911415667573,147.4679718017578,72434100,0.0,0.0
2021-07-27 00:00:00-04:00,147.59664467517854,147.68573674925847,144.0631222259567,145.27066040039062,104818600,0.0,0.0
2021-07-28 00:00:00-04:00,143.33063987458868,145.46857725626927,141.08382563264917,143.4989013671875,118931200,0.0,0.0
2021-07-29 00:00:00-04:00,143.2118990565042,145.05289853926098,143.10302217461873,144.15219116210938,56699500,0.0,0.0
2021-07-30 00:00:00-04:00,142.905042488747,144.83511858874198,142.63779653554528,144.3699188232422,70440600,0.0,0.0
2021-08-02 00:00:00-04:00,144.86484728904713,145.4488164680113,143.76618598651393,144.03343200683594,62880000,0.0,0.0
2021-08-03 00:00:00-04:00,144.3204455805854,146.52766032875047,143.69687664205014,145.8546142578125,64786600,0.0,0.0
2021-08-04 00:00:00-04:00,145.76554500311417,146.28022198942892,144.78565306259276,145.4488067626953,56368300,0.0,0.0
2021-08-05 00:00:00-04:00,145.47850891598947,146.32972411600016,144.67678595725263,145.5576934814453,46397700,0.0,0.0
2021-08-06 00:00:00-04:00,145.07198811409094,145.82534588289414,144.3582743855237,144.8638153076172,54126800,0.22,0.0
2021-08-09 00:00:00-04:00,144.9232642421623,145.41889785114748,144.24920979420037,144.81422424316406,48908700,0.0,0.0
2021-08-10 00:00:00-04:00,145.16116726509495,146.4200808102231,144.03112329265593,144.32850646972656,69023100,0.0,0.0
2021-08-11 00:00:00-04:00,144.7745705959857,145.43871777285895,144.25910744171975,144.5862274169922,48493500,0.0,0.0
2021-08-12 00:00:00-04:00,144.9133641202077,147.74838910762438,144.56641452669234,147.58978271484375,72282600,0.0,0.0
2021-08-13 00:00:00-04:00,147.669104032172,148.1350009146754,146.9752198855307,147.7979736328125,59375000,0.0,0.0
2021-08-16 00:00:00-04:00,147.24285179909305,149.86971946404933,145.19093616228375,149.80032348632812,103296000,0.0,0.0
2021-08-17 00:00:00-04:00,148.9180925258283,150.3554271849607,147.7880483308265,148.87844848632812,92229700,0.0,0.0
2021-08-18 00:00:00-04:00,148.49185611829157,149.40382029018093,144.87372111646488,145.08189392089844,86326000,0.0,0.0
2021-08-19 00:00:00-04:00,143.7634850780053,146.70754995953354,143.23811465643647,145.4188995361328,86960300,0.0,0.0
2021-08-20 00:00:00-04:00,146.15243887972568,147.2031796951743,145.49819889539597,146.89588928222656,60549600,0.0,0.0
2021-08-23 00:00:00-04:00,147.01483525997895,148.87842242661915,146.5985048531728,148.40261840820312,60131800,0.0,0.0
2021-08-24 00:00:00-04:00,148.1448866520694,149.54257709681752,147.84750345363864,148.3134002685547,48606400,0.0,0.0
2021-08-25 00:00:00-04:00,148.5017264039991,149.00728232091038,146.50928491683504,147.06439208984375,58991300,0.0,0.0
2021-08-26 00:00:00-04:00,147.0545262210558,147.81779123583394,146.22185010182648,146.2515869140625,48597200,0.0,0.0
2021-08-27 00:00:00-04:00,146.19209275981268,147.45100642799565,145.54777508446023,147.3023223876953,55802400,0.0,0.0
2021-08-30 00:00:00-04:00,147.69882067255068,152.1496160829776,147.3122270489662,151.7828369140625,90956700,0.0,0.0
2021-08-31 00:00:00-04:00,151.32687356842587,151.4656503889995,149.96882704687786,150.50411987304688,86453100,0.0,0.0
2021-09-01 00:00:00-04:00,151.49538968957464,153.62660842461182,151.00966324681124,151.1781768798828,80313700,0.0,0.0
2021-09-02 00:00:00-04:00,152.52630757363963,153.36889090046404,151.06914330875597,152.3082275390625,71115500,0.0,0.0
2021-09-03 00:00:00-04:00,152.4172371561978,153.27964989384705,151.75308995628478,152.95252990722656,57808700,0.0,0.0
2021-09-07 00:00:00-04:00,153.61668962243957,155.88668500930376,153.04175279234505,155.32167053222656,82278300,0.0,0.0
2021-09-08 00:00:00-04:00,155.60914299322587,155.6686166136142,152.63534096949593,153.75547790527344,74420200,0.0,0.0
2021-09-09 00:00:00-04:00,154.13216138115686,154.74674228077663,152.60560123459686,152.7245635986328,57305700,0.0,0.0
2021-09-10 00:00:00-04:00,153.6464546695049,154.12225881010417,147.40146671266845,147.6691131591797,140893200,0.0,0.0
2021-09-13 00:00:00-04:00,149.314588987418,150.0976834506593,147.4510017387163,148.2440185546875,102404300,0.0,0.0
2021-09-14 00:00:00-04:00,149.03702904821466,149.75074263975785,145.62706747207207,146.8264923095703,109296300,0.0,0.0
2021-09-15 00:00:00-04:00,147.2626645701246,148.13498461594702,145.0917868087046,147.7285614013672,83281300,0.0,0.0
2021-09-16 00:00:00-04:00,147.1437271256349,147.66909760849086,145.93437975457877,147.49066162109375,68034100,0.0,0.0
2021-09-17 00:00:00-04:00,147.52039201659565,147.52039201659565,144.4871016780683,144.78448486328125,129868800,0.0,0.0
2021-09-20 00:00:00-04:00,142.54423237621086,143.5751436523035,140.03632746484712,141.69174194335938,123478900,0.0,0.0
2021-09-21 00:00:00-04:00,142.67307804832456,143.33724036982142,141.53312684081072,142.1774444580078,75834000,0.0,0.0
2021-09-22 00:00:00-04:00,143.1885413335559,145.15124611765205,142.44509094747767,144.57632446289062,76404300,0.0,0.0
2021-09-23 00:00:00-04:00,145.36935453451275,145.7956073711636,144.36817993067487,145.54779052734375,64838200,0.0,0.0
2021-09-24 00:00:00-04:00,144.3879868973897,146.18217814552932,144.28885412517332,145.63697814941406,53477900,0.0,0.0
2021-09-27 00:00:00-04:00,144.1996424148838,144.68536879353687,142.56405756671427,144.1005096435547,74150700,0.0,0.0
2021-09-28 00:00:00-04:00,141.99904039842522,143.4859413450056,140.45266583406783,140.67074584960938,108972300,0.0,0.0
2021-09-29 00:00:00-04:00,141.22586104327652,143.18856616777876,140.7897009877117,141.5827178955078,74602000,0.0,0.0
2021-09-30 00:00:00-04:00,142.40546907819214,143.11918276994632,140.0462479790304,140.2643280029297,89056700,0.0,0.0
2021-10-01 00:00:00-04:00,140.66083110271762,141.67192803621955,137.8952018477599,141.40428161621094,94639600,0.0,0.0
2021-10-04 00:00:00-04:00,140.5220421540254,140.96812452406402,137.0625290767423,137.9249267578125,98322000,0.0,0.0
2021-10-05 00:00:00-04:00,138.27186803066658,140.99785284757138,138.14299845369553,139.87771606445312,80861100,0.0,0.0
2021-10-06 00:00:00-04:00,138.25204381172244,140.90863276694074,137.16164379246848,140.75994873046875,83221100,0.0,0.0
2021-10-07 00:00:00-04:00,141.81070902671078,142.96058281815925,141.47368174748823,142.0386962890625,61732700,0.0,0.0
2021-10-08 00:00:00-04:00,142.77222118622976,142.92090522390907,141.3150571148209,141.65208435058594,58773200,0.0,0.0
2021-10-11 00:00:00-04:00,141.02758857893377,143.54540060812292,140.57159901234482,141.5628662109375,64452200,0.0,0.0
2021-10-12 00:00:00-04:00,141.97921193254552,141.9990415138065,139.8083341134001,140.27423095703125,73035900,0.0,0.0
2021-10-13 00:00:00-04:00,140.00659388931703,140.16518515623505,137.98440019934696,139.67947387695312,78762700,0.0,0.0
2021-10-14 00:00:00-04:00,140.86900777111217,142.6235552663012,140.27424129376476,142.5045928955078,69907100,0.0,0.0
2021-10-15 00:00:00-04:00,142.51448626330088,143.63460788787404,142.25674711695387,143.57513427734375,67940300,0.0,0.0
2021-10-18 00:00:00-04:00,142.1972983193627,145.5576940305332,141.90983744312638,145.27023315429688,85589200,0.0,0.0
2021-10-19 00:00:00-04:00,145.72620441752707,147.86734547574622,145.27022991703205,147.46092224121094,76378900,0.0,0.0
2021-10-20 00:00:00-04:00,147.40142053225168,148.44225405322462,146.8264837766139,147.95652770996094,58418800,0.0,0.0
2021-10-21 00:00:00-04:00,147.5104743517552,148.33322796925654,146.57868073372865,148.17462158203125,61421000,0.0,0.0
2021-10-22 00:00:00-04:00,148.38280784933752,148.86851915676957,147.34197413613626,147.39154052734375,58883400,0.0,0.0
2021-10-25 00:00:00-04:00,147.38160875678923,148.0655855853483,146.33086788269944,147.3419647216797,50720600,0.0,0.0
2021-10-26 00:00:00-04:00,148.02595947468632,149.5227677713123,147.70874665324672,148.01605224609375,60893400,0.0,0.0
2021-10-27 00:00:00-04:00,148.05569655851596,148.4224606491332,147.19329877764198,147.55015563964844,56094900,0.0,0.0
2021-10-28 00:00:00-04:00,148.5116706292052,151.83240693024038,148.41253785133745,151.23765563964844,100077900,0.0,0.0
2021-10-29 00:00:00-04:00,145.93438023285526,148.63062863038684,145.13145610078507,148.49185180664062,124953200,0.0,0.0
2021-11-01 00:00:00-04:00,147.68893175751825,148.39272312399527,146.50932116029472,147.65919494628906,74588300,0.0,0.0
2021-11-02 00:00:00-04:00,147.36179111350808,150.24638240391315,147.3518687607919,148.7099151611328,69122000,0.0,0.0
2021-11-03 00:00:00-04:00,149.07669884418542,150.64290310043472,148.5116843097982,150.16709899902344,54511500,0.0,0.0
2021-11-04 00:00:00-04:00,150.25628921923592,151.09885729323085,149.32449559872822,149.64170837402344,60394600,0.0,0.0
2021-11-05 00:00:00-04:00,150.78332100696807,151.09105990733445,148.96665266379824,150.17776489257812,65463900,0.22,0.0
2021-11-08 00:00:00-05:00,150.30682106123973,150.46565892682412,149.06592863813512,149.34388732910156,55020900,0.0,0.0
2021-11-09 00:00:00-05:00,149.10561035539357,150.3266440931801,148.9666310287155,149.71116638183594,56787900,0.0,0.0
2021-11-10 00:00:00-05:00,148.9269755955137,149.03617475393773,146.77278778625399,146.84226989746094,65187100,0.0,0.0
2021-11-11 00:00:00-05:00,147.87468759558044,148.34124925078933,146.603999709781,146.79261779785156,41000000,0.0,0.0
2021-11-12 00:00:00-05:00,147.34853963244728,149.3041875288856,146.40546431151446,148.89718627929688,63804000,0.0,0.0
2021-11-15 00:00:00-05:00,149.27440383603175,150.77341171572604,148.34125022426247,148.9071044921875,59222800,0.0,0.0
2021-11-16 00:00:00-05:00,148.84753639716038,150.38624609374313,148.25190195086603,149.89981079101562,59256200,0.0,0.0
2021-11-17 00:00:00-05:00,149.8998103313401,153.87066623415706,149.88988864472378,152.37167358398438,88807000,0.0,0.0
2021-11-18 00:00:00-05:00,152.59006342316175,157.51391598741014,151.93486860004094,156.71974182128906,137827700,0.0,0.0
2021-11-19 00:00:00-05:00,156.5013391284017,159.84679524724714,155.38950441579013,159.38021850585938,117305600,0.0,0.0
2021-11-22 00:00:00-05:00,160.50198144150875,164.49269569411993,159.82694323781791,159.8468017578125,117467900,0.0,0.0
2021-11-23 00:00:00-05:00,159.94609794600711,160.6211514403157,157.9011092341112,160.23399353027344,96041900,0.0,0.0
2021-11-24 00:00:00-05:00,159.57876928078093,160.95864108109905,158.47685617782096,160.76010131835938,69463600,0.0,0.0
2021-11-26 00:00:00-05:00,158.40738081294487,159.28095883566746,155.22076219668756,155.66748046875,76959800,0.0,0.0
2021-11-29 00:00:00-05:00,158.20882303898063,160.0155697636401,157.63304710961486,159.07249450683594,88748200,0.0,0.0
2021-11-30 00:00:00-05:00,158.824317927473,164.31402512233345,158.75482067678726,164.0956268310547,174048100,0.0,0.0
2021-12-01 00:00:00-05:00,166.25973495812315,169.05919568337487,163.33123171442875,163.56948852539062,152052500,0.0,0.0
2021-12-02 00:00:00-05:00,157.5834350878611,163.00364536420906,156.65028144932128,162.5668487548828,136739200,0.0,0.0
2021-12-03 00:00:00-05:00,162.82496746429317,163.75812112208774,158.55629389545348,160.6608428955078,118023100,0.0,0.0
2021-12-06 00:00:00-05:00,163.09296920489913,166.65682381996857,163.0830475184774,164.115478515625,107497000,0.0,0.0
2021-12-07 00:00:00-05:00,167.8480946027076,170.32987974561323,167.11348074726632,169.9327850341797,120405400,0.0,0.0
2021-12-08 00:00:00-05:00,170.8758638264993,174.67796022325538,169.45627494503262,173.8043670654297,116998900,0.0,0.0
2021-12-09 00:00:00-05:00,173.6356029187815,175.46219297543243,172.65281064218578,173.28814697265625,108923700,0.0,0.0
2021-12-10 00:00:00-05:00,173.93343449223727,178.32122875349512,173.41721894749685,178.1425323486328,115402700,0.0,0.0
2021-12-13 00:00:00-05:00,179.80035524072528,180.8030060774729,174.2510876035614,174.45956420898438,153237000,0.0,0.0
2021-12-14 00:00:00-05:00,173.97312475453813,176.44498801446233,170.95528092445915,173.05982971191406,139380400,0.0,0.0
2021-12-15 00:00:00-05:00,173.83414777534816,178.19216159508383,171.0545455677406,177.99362182617188,131063300,0.0,0.0
2021-12-16 00:00:00-05:00,177.97375418038732,179.82020271706764,169.50590547310088,171.00489807128906,150185800,0.0,0.0
2021-12-17 00:00:00-05:00,168.6918758504232,172.2060917493715,168.45363419463885,169.89306640625,195432700,0.0,0.0
2021-12-20 00:00:00-05:00,167.05390808365647,169.33715327730778,166.23989049320429,168.51319885253906,107499100,0.0,0.0
2021-12-21 00:00:00-05:00,170.30999498047393,171.93804517745306,167.88777063061454,171.72958374023438,91185900,0.0,0.0
2021-12-22 00:00:00-05:00,171.779212973609,174.57867354647837,170.89569817568596,174.3602752685547,92135300,0.0,0.0
2021-12-23 00:00:00-05:00,174.56874576165595,175.56145966386018,173.99296988066408,174.99560546875,68356600,0.0,0.0
2021-12-27 00:00:00-05:00,175.7997295274217,179.1054691701526,175.77988615247278,179.01612854003906,74919600,0.0,0.0
2021-12-28 00:00:00-05:00,178.84734451154483,180.00881798704324,177.22921596521877,177.98367309570312,79144300,0.0,0.0
2021-12-29 00:00:00-05:00,178.02340509325785,179.31393633478197,176.84207299865378,178.0730438232422,62348900,0.0,0.0
2021-12-30 00:00:00-05:00,178.16239293883953,179.25438446007803,176.7924426935793,176.90164184570312,59773000,0.0,0.0
2021-12-31 00:00:00-05:00,176.79243022511073,177.92412356384662,175.96847579858,176.27622985839844,64062300,0.0,0.0
2022-01-03 00:00:00-05:00,176.5343311884229,181.54753988246833,176.4152103565022,180.68386840820312,104487900,0.0,0.0
2022-01-04 00:00:00-05:00,181.2993611666295,181.6071000804642,177.81492536099736,178.3907012939453,99310400,0.0,0.0
2022-01-05 00:00:00-05:00,178.3013696085623,178.85728704821162,173.3675796102535,173.64553833007812,94537600,0.0,0.0
2022-01-06 00:00:00-05:00,171.44170769541878,174.0227701984993,170.38943326108424,170.74681091308594,96904000,0.0,0.0
2022-01-07 00:00:00-05:00,171.63034375776877,172.87123640890297,169.78389488697647,170.91558837890625,86709100,0.0,0.0
2022-01-10 00:00:00-05:00,167.8480836818823,171.24316371876682,166.94471031321402,170.9354248046875,106765600,0.0,0.0
2022-01-11 00:00:00-05:00,171.0644819080856,173.9036293757923,169.57541092412643,173.8043670654297,76138300,0.0,0.0
2022-01-12 00:00:00-05:00,174.83678098570869,175.8890553789366,173.54626493219564,174.25108337402344,74805200,0.0,0.0
2022-01-13 00:00:00-05:00,174.49926440259577,175.3331405209295,170.5383301190904,170.9354248046875,84505800,0.0,0.0
2022-01-14 00:00:00-05:00,170.09161485236655,172.5138394605897,169.84343634984555,171.80902099609375,80440800,0.0,0.0
2022-01-18 00:00:00-05:00,170.2603681050138,171.2828622856886,168.17567784968264,168.56283569335938,90956700,0.0,0.0
2022-01-19 00:00:00-05:00,168.76139624486726,169.83352928578373,164.73097944052,165.01885986328125,94815000,0.0,0.0
2022-01-20 00:00:00-05:00,165.76337558380487,168.44370029130383,162.98377341959315,163.31137084960938,91420500,0.0,0.0
2022-01-21 00:00:00-05:00,163.22201881195093,165.1181060102209,161.11747017582172,161.22666931152344,122848900,0.0,0.0
2022-01-24 00:00:00-05:00,158.85411041728042,161.1174972949673,153.57286427093453,160.44244384765625,162294600,0.0,0.0
2022-01-25 00:00:00-05:00,157.82165529953733,161.5741127181503,155.8759444923518,158.61582946777344,115798400,0.0,0.0
2022-01-26 00:00:00-05:00,162.30872689204585,163.1922416802326,156.67011906353088,158.5264892578125,108275300,0.0,0.0
2022-01-27 00:00:00-05:00,161.26638318190655,162.64625500957473,157.12676769890203,158.05992126464844,121954600,0.0,0.0
2022-01-28 00:00:00-05:00,164.50264025953007,169.10883251995136,161.61383894285115,169.08897399902344,179935700,0.0,0.0
2022-01-31 00:00:00-05:00,168.92019748263743,173.72492902716183,168.27492437196952,173.50653076171875,115541600,0.0,0.0
2022-02-01 00:00:00-05:00,172.74214938306358,173.56610378116932,171.0545386937105,173.33778381347656,86213900,0.0,0.0
2022-02-02 00:00:00-05:00,173.47676802891397,174.59853967370483,172.06711599483322,174.55882263183594,84914300,0.0,0.0
2022-02-03 00:00:00-05:00,173.20873345875123,174.9559197829358,170.865927826642,171.64024353027344,89418100,0.0,0.0
2022-02-04 00:00:00-05:00,170.64627338228976,173.05171542909753,169.6522945806681,171.3520050048828,82465400,0.22,0.0
2022-02-07 00:00:00-05:00,171.81917533074096,172.90260857862143,169.920672189797,170.62640380859375,77251200,0.0,0.0
2022-02-08 00:00:00-05:00,170.69597292451732,174.29418644863887,170.3977762548955,173.77731323242188,74829200,0.0,0.0
2022-02-09 00:00:00-05:00,174.98995603651943,175.58633416614745,173.84687141263714,175.21856689453125,71285000,0.0,0.0
2022-02-10 00:00:00-05:00,173.09145949245777,174.4233873818168,170.51705816147754,171.0836181640625,90865900,0.0,0.0
2022-02-11 00:00:00-05:00,171.29237229427264,172.0378564111164,167.02819465245506,167.6245880126953,98670700,0.0,0.0
2022-02-14 00:00:00-05:00,166.36222623212313,168.55892604471177,165.55710583407395,167.86314392089844,86185500,0.0,0.0
2022-02-15 00:00:00-05:00,169.94055450630296,171.9086282587488,169.2248885659749,171.7495880126953,62527400,0.0,0.0
2022-02-16 00:00:00-05:00,170.81526522696853,172.29628395278138,169.02610032865508,171.51104736328125,61177400,0.0,0.0
2022-02-17 00:00:00-05:00,170.00019226552067,170.87489845940758,167.45560897448178,167.86314392089844,69589300,0.0,0.0
2022-02-18 00:00:00-05:00,168.79747901829634,169.51312976648896,165.18933129355253,166.2926483154297,82772700,0.0,0.0
2022-02-22 00:00:00-05:00,163.98661137777358,165.686321728739,161.17364967037983,163.33059692382812,91162800,0.0,0.0
2022-02-23 00:00:00-05:00,164.54323572614354,165.1495633707791,158.78810543272732,159.10618591308594,90009200,0.0,0.0
2022-02-24 00:00:00-05:00,151.6612882538564,161.86945485263948,151.08477872553206,161.76011657714844,141147500,0.0,0.0
2022-02-25 00:00:00-05:00,162.85347834975738,164.12576996444983,159.9013601838302,163.85740661621094,91974200,0.0,0.0
2022-02-28 00:00:00-05:00,162.07818425208973,164.42397487815762,161.4519727409586,164.1257781982422,95056600,0.0,0.0
2022-03-01 00:00:00-05:00,163.70829907568702,165.59686782372285,160.99474130203532,162.2173309326172,83474400,0.0,0.0
2022-03-02 00:00:00-05:00,163.40018137838788,166.35229975516722,161.9688494178993,165.55711364746094,79724800,0.0,0.0
2022-03-03 00:00:00-05:00,167.45561348203296,167.89296659074904,164.55319713963277,165.22909545898438,76678400,0.0,0.0
2022-03-04 00:00:00-05:00,163.4995745248361,164.5531896019822,161.12396585395928,162.18751525878906,83737200,0.0,0.0
2022-03-07 00:00:00-05:00,162.37638731974857,164.0263958688658,158.0823913606359,158.34083557128906,96418800,0.0,0.0
2022-03-08 00:00:00-05:00,157.8637152065082,161.89926657769385,154.8618950805529,156.4920196533203,131148300,0.0,0.0
2022-03-09 00:00:00-05:00,160.5076915112648,162.42607847170905,158.4501632931606,161.96884155273438,91454900,0.0,0.0
2022-03-10 00:00:00-05:00,159.23541373936797,159.4242721535076,155.04082164723204,157.56553649902344,105342000,0.0,0.0
2022-03-11 00:00:00-05:00,157.9730478888915,158.32094654553381,153.5697289599951,153.79833984375,96970100,0.0,0.0
2022-03-14 00:00:00-04:00,150.5380779089142,153.19199933824714,149.19621570320402,149.71307373046875,108732100,0.0,0.0
2022-03-15 00:00:00-04:00,149.99138511885175,154.6332791604779,149.47452709657287,154.15615844726562,92964300,0.0,0.0
2022-03-16 00:00:00-04:00,156.10435958555945,159.0365937494323,153.52995836429926,158.62905883789062,102300200,0.0,0.0
2022-03-17 00:00:00-04:00,157.65498578203386,160.03059462349492,156.6808907571484,159.6528778076172,75615400,0.0,0.0
2022-03-18 00:00:00-04:00,159.5435225538599,163.48961937630497,158.79803849672663,162.9926300048828,123511700,0.0,0.0
2022-03-21 00:00:00-04:00,162.52546566723498,165.34837694334914,162.02847627475953,164.38421630859375,95811400,0.0,0.0
