Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-04-12 00:00:00-04:00,131.60000610351562,131.60000610351562,126.78900146484375,127.7145004272461,32710000,0.0,0.0
2022-04-13 00:00:00-04:00,128.0,130.33399963378906,127.74099731445312,129.8939971923828,27928000,0.0,0.0
2022-04-14 00:00:00-04:00,130.47950744628906,130.47950744628906,126.60099792480469,126.7300033569336,31598000,0.0,0.0
2022-04-18 00:00:00-04:00,127.0,128.21249389648438,126.18199920654297,127.67649841308594,20808000,0.0,0.0
2022-04-19 00:00:00-04:00,127.69149780273438,130.33299255371094,126.99949645996094,130.00900268554688,26490000,0.0,0.0
2022-04-20 00:00:00-04:00,130.89199829101562,131.3990020751953,127.5,128.0399932861328,31696000,0.0,0.0
2022-04-21 00:00:00-04:00,129.25,130.09849548339844,124.52649688720703,124.81449890136719,36446000,0.0,0.0
2022-04-22 00:00:00-04:00,125.0,125.4020004272461,118.92500305175781,119.635498046875,56884000,0.0,0.0
2022-04-25 00:00:00-04:00,119.10099792480469,123.27749633789062,118.51100158691406,123.0739974975586,46128000,0.0,0.0
2022-04-26 00:00:00-04:00,122.29450225830078,122.51000213623047,118.51100158691406,118.6500015258789,73054000,0.0,0.0
2022-04-27 00:00:00-04:00,114.46949768066406,117.24199676513672,112.73650360107422,114.29450225830078,91820000,0.0,0.0
2022-04-28 00:00:00-04:00,116.41500091552734,119.64949798583984,114.11499786376953,118.52249908447266,48884000,0.0,0.0
2022-04-29 00:00:00-04:00,116.7344970703125,117.91999816894531,113.81449890136719,114.1094970703125,42676000,0.0,0.0
2022-05-02 00:00:00-04:00,113.40499877929688,116.74549865722656,112.5999984741211,116.58300018310547,35534000,0.0,0.0
2022-05-03 00:00:00-04:00,116.43049621582031,118.44200134277344,116.03450012207031,117.33399963378906,24968000,0.0,0.0
2022-05-04 00:00:00-04:00,117.03150177001953,122.85449981689453,115.11599731445312,122.26100158691406,49916000,0.0,0.0
2022-05-05 00:00:00-04:00,120.2040023803711,121.03900146484375,115.00550079345703,116.50550079345703,45840000,0.0,0.0
2022-05-06 00:00:00-04:00,115.18450164794922,117.57150268554688,114.0155029296875,115.74649810791016,39710000,0.0,0.0
2022-05-09 00:00:00-04:00,113.25,115.0770034790039,112.00050354003906,112.51100158691406,40802000,0.0,0.0
2022-05-10 00:00:00-04:00,115.50749969482422,116.25,112.90049743652344,114.3949966430664,39900000,0.0,0.0
2022-05-11 00:00:00-04:00,113.23650360107422,116.364501953125,113.23650360107422,113.60250091552734,37534000,0.0,0.0
2022-05-12 00:00:00-04:00,111.37750244140625,114.29499816894531,109.82450103759766,112.84400177001953,53836000,0.0,0.0
2022-05-13 00:00:00-04:00,114.53299713134766,117.875,113.6050033569336,116.05049896240234,35038000,0.0,0.0
2022-05-16 00:00:00-04:00,114.95549774169922,116.16999816894531,113.8895034790039,114.44499969482422,25990000,0.0,0.0
2022-05-17 00:00:00-04:00,116.84049987792969,116.9000015258789,114.87000274658203,116.4729995727539,23054000,0.0,0.0
2022-05-18 00:00:00-04:00,115.0,115.4000015258789,111.55549621582031,111.89949798583984,35126000,0.0,0.0
2022-05-19 00:00:00-04:00,111.43150329589844,113.01000213623047,110.0,110.38400268554688,34144000,0.0,0.0
2022-05-20 00:00:00-04:00,111.95099639892578,112.18350219726562,105.79650115966797,108.90799713134766,48962000,0.0,0.0
2022-05-23 00:00:00-04:00,109.5875015258789,112.14749908447266,108.74099731445312,111.48799896240234,37184000,0.0,0.0
2022-05-24 00:00:00-04:00,105.77200317382812,106.45850372314453,101.8844985961914,105.97000122070312,76780000,0.0,0.0
2022-05-25 00:00:00-04:00,104.9854965209961,106.5,103.85649871826172,105.80500030517578,40258000,0.0,0.0
2022-05-26 00:00:00-04:00,105.677001953125,108.64949798583984,105.2249984741211,107.7925033569336,37948000,0.0,0.0
2022-05-27 00:00:00-04:00,109.48300170898438,112.31800079345703,109.13849639892578,112.31649780273438,37914000,0.0,0.0
2022-05-31 00:00:00-04:00,112.74649810791016,115.73500061035156,112.07849884033203,113.76200103759766,50012000,0.0,0.0
2022-06-01 00:00:00-04:00,114.8550033569336,117.10150146484375,113.25,113.89199829101562,36606000,0.0,0.0
2022-06-02 00:00:00-04:00,114.0,117.89949798583984,112.94650268554688,117.62249755859375,37992000,0.0,0.0
2022-06-03 00:00:00-04:00,116.0625,116.32150268554688,113.51850128173828,114.54100036621094,26136000,0.0,0.0
2022-06-06 00:00:00-04:00,116.70449829101562,119.34700012207031,116.16400146484375,116.82050323486328,33542000,0.0,0.0
2022-06-07 00:00:00-04:00,115.48049926757812,117.69100189208984,115.052001953125,117.14949798583984,31590000,0.0,0.0
2022-06-08 00:00:00-04:00,116.7614974975586,118.57050323486328,116.5999984741211,117.19400024414062,26108000,0.0,0.0
2022-06-09 00:00:00-04:00,116.32749938964844,118.29900360107422,114.7760009765625,114.83550262451172,25798000,0.0,0.0
2022-06-10 00:00:00-04:00,112.44499969482422,113.27899932861328,110.36599731445312,111.1614990234375,41452000,0.0,0.0
2022-06-13 00:00:00-04:00,106.7864990234375,108.79149627685547,106.11900329589844,106.39250183105469,47252000,0.0,0.0
2022-06-14 00:00:00-04:00,106.53500366210938,107.92449951171875,105.80000305175781,106.71549987792969,33706000,0.0,0.0
2022-06-15 00:00:00-04:00,108.54499816894531,111.42350006103516,107.66950225830078,109.7645034790039,39698000,0.0,0.0
2022-06-16 00:00:00-04:00,107.22100067138672,108.64849853515625,105.13800048828125,106.03350067138672,51684000,0.0,0.0
2022-06-17 00:00:00-04:00,106.03350067138672,108.69950103759766,105.0459976196289,107.14350128173828,51376000,0.0,0.0
2022-06-21 00:00:00-04:00,108.92949676513672,112.489501953125,108.5999984741211,111.54399871826172,47416000,0.0,0.0
2022-06-22 00:00:00-04:00,110.55650329589844,113.34649658203125,110.38249969482422,111.48750305175781,30774000,0.0,0.0
2022-06-23 00:00:00-04:00,112.23149871826172,112.74250030517578,110.50050354003906,112.24199676513672,28362000,0.0,0.0
2022-06-24 00:00:00-04:00,112.99500274658203,118.0790023803711,112.95249938964844,117.9749984741211,41164000,0.0,0.0
2022-06-27 00:00:00-04:00,118.27300262451172,118.57949829101562,115.17949676513672,115.83350372314453,36420000,0.0,0.0
2022-06-28 00:00:00-04:00,115.80249786376953,117.30950164794922,111.8479995727539,112.00749969482422,35792000,0.0,0.0
2022-06-29 00:00:00-04:00,111.552001953125,113.1604995727539,110.87249755859375,111.70149993896484,24716000,0.0,0.0
